A,C,P,B,L,R,LA
3,5,91,31.4439,180,1,8
3,5,91,31.4243,180,1,8
3,5,91,31.4374,180.2,1,8
3,5,91,31.4406,180.6,1,8
3,5,91,31.4309,180,1,8
3,5,91,31.4341,180.8,1,8
3,5,91,31.4341,180,1,8
3,5,91,31.4601,180,1,8
3,5,91,31.4471,180.4,1,8
3,5,91,31.4439,180.6,1,8
3,5,91,31.4341,193.333,0.98,8
3,5,91,31.4243,180,1,8
3,5,91,31.4309,180.2,1,8
3,5,91,31.4374,193.533,0.98,8
3,5,92,31.4341,190.4,1,9
3,5,92,31.4276,190,1,9
3,5,92,31.4243,190.2,1,9
3,5,92,31.4374,190.2,1,9
3,5,92,31.4374,203.333,0.98,9
3,5,92,31.4374,190.8,1,9
3,5,92,31.4471,190,1,9
3,5,92,31.4243,190,1,9
3,5,92,31.4536,190.4,1,9
3,5,92,31.4504,190.4,1,9
3,5,92,31.4406,190,1,9
3,5,92,31.4309,190.2,1,9
3,5,92,31.4276,190,1,9
3,5,92,31.4374,190.2,1,9
3,5,92,31.4374,190,1,9
3,6,91,38.9747,241,1,10
3,6,91,38.9422,240,1,10
3,6,91,38.978,240,1,10
3,6,91,38.9552,240,1,10
3,6,91,38.9682,240.6,1,10
3,6,91,38.952,240.2,1,10
3,6,91,38.9747,240.4,1,10
3,6,91,38.9877,240.4,1,10
3,6,91,38.965,240.4,1,10
3,6,91,38.9585,240.2,1,10
3,6,91,38.978,240.2,1,10
3,6,91,38.9617,240.6,1,10
3,6,91,38.978,241,1,10
3,6,91,38.9454,240.2,1,10
3,6,91,38.9617,240.2,1,10
3,6,92,38.952,230.4,1,11
3,6,92,38.9682,230.4,1,11
3,6,92,38.9585,230,1,11
3,6,92,38.9617,230.6,1,11
3,6,92,38.9487,230.2,1,11
3,6,92,38.9552,230.4,1,11
3,6,92,38.9617,230,1,11
3,6,92,38.9454,230,1,11
3,6,92,38.9617,230.4,1,11
3,6,92,38.9552,230.2,1,11
3,6,92,38.9552,230.6,1,11
3,6,92,38.9585,230,1,11
3,6,92,38.9617,230.2,1,11
3,6,92,38.9585,230.2,1,11
3,6,92,38.9682,243.733,0.98,11
3,7,60,41.3811,220,1,12
3,7,60,41.4202,220.6,1,12
3,7,60,41.4267,220,1,12
3,7,60,41.4462,220.4,1,12
3,7,60,41.4202,220.4,1,12
3,7,60,41.4299,222.2,1,12
3,7,60,41.4234,220.6,1,12
3,7,60,41.4267,221.4,1,12
3,7,60,41.4137,220.6,1,12
3,7,60,41.4169,221.6,1,12
3,7,60,41.4267,220.4,1,12
3,7,60,41.4202,220.4,1,12
3,7,60,41.443,233.533,0.98,12
3,7,60,41.4137,220.6,1,12
3,7,60,41.4267,220,1,12
3,7,64,41.613,230.6,1,13
3,7,64,41.5935,243.733,0.98,13
3,7,64,41.5967,230.2,1,13
3,7,64,41.5935,230.2,1,13
3,7,64,41.5674,230,1,13
3,7,64,41.5739,230,1,13
3,7,64,41.5772,230,1,13
3,7,64,41.5967,230,1,13
3,7,64,41.5707,230.2,1,13
3,7,64,41.5837,230,1,13
3,7,64,41.5902,230,1,13
3,7,64,41.5935,230.6,1,13
3,7,64,41.5739,230.4,1,13
3,7,64,41.5967,230.4,1,13
3,7,64,41.5772,230,1,13
3,7,91,45.098,280.8,1,14
3,7,91,45.1078,280.2,1,14
3,7,91,45.1013,280.6,1,14
3,7,91,45.1045,280.4,1,14
3,7,91,45.098,280,1,14
3,7,91,45.0948,281.4,1,14
3,7,91,45.0883,280,1,14
3,7,91,45.0948,280.8,1,14
3,7,91,45.1078,280.6,1,14
3,7,91,45.098,280.6,1,14
3,7,91,45.1045,280.6,1,14
3,7,91,45.0948,280.6,1,14
3,7,91,45.098,281.2,1,14
3,7,91,45.085,280.6,1,14
3,7,91,45.085,280,1,14
3,7,92,45.2453,270,1,15
3,7,92,45.2323,270.2,1,15
3,7,92,45.255,270.4,1,15
3,7,92,45.2713,270.2,1,15
3,7,92,45.2843,270.2,1,15
3,7,92,45.2746,270.8,1,15
3,7,92,45.268,270,1,15
3,7,92,45.268,271,1,15
3,7,92,45.2583,270,1,15
3,7,92,45.2648,270.4,1,15
3,7,92,45.229,270.2,1,15
3,7,92,45.2713,270,1,15
3,7,92,45.2713,270.2,1,15
3,7,92,45.2583,270.2,1,15
3,7,92,45.2485,283.333,0.98,15
3,8,60,46.9985,240.2,1,16
3,8,60,47.005,240,1,16
3,8,60,47.0213,241,1,16
3,8,60,46.9953,241,1,16
3,8,60,47.0213,240,1,16
3,8,60,46.9822,240.2,1,16
3,8,60,47.005,240.2,1,16
3,8,60,46.9888,253.533,0.98,16
3,8,60,47.0115,240.2,1,16
3,8,60,46.9985,240,1,16
3,8,60,47.0083,240.4,1,16
3,8,60,47.0083,240.2,1,16
3,8,60,46.9855,240,1,16
3,8,60,47.0245,242,1,16
3,8,60,46.9953,240.8,1,16
3,8,63,50.8288,240,1,17
3,8,63,50.858,241.8,1,17
3,8,63,50.858,254.133,0.98,17
3,8,63,50.8353,240.4,1,17
3,8,63,50.8288,240.2,1,17
3,8,63,50.8353,240.2,1,17
3,8,63,50.8157,240.6,1,17
3,8,63,50.858,240.6,1,17
3,8,63,50.8418,253.733,0.98,17
3,8,63,50.8288,240,1,17
3,8,63,50.8353,240,1,17
3,8,63,50.845,240.4,1,17
3,8,63,50.8483,240.4,1,17
3,8,63,50.8222,240.4,1,17
3,8,63,50.8483,240.4,1,17
3,8,64,50.8418,250.4,1,18
3,8,64,50.8515,251.6,1,18
3,8,64,50.832,250.2,1,18
3,8,64,50.8645,250.2,1,18
3,8,64,50.8515,250.2,1,18
3,8,64,50.832,250,1,18
3,8,64,50.8515,250,1,18
3,8,64,50.8418,250,1,18
3,8,64,50.8288,250,1,18
3,8,64,50.8353,250.6,1,18
3,8,64,50.8483,263.733,0.98,18
3,8,64,50.8353,264.733,0.98,18
3,8,64,50.858,250.2,1,18
3,8,64,50.8808,250,1,18
3,8,64,50.8418,250.4,1,18
3,8,71,50.8222,260.2,1,19
3,8,71,50.8548,260.4,1,19
3,8,71,50.8548,260.2,1,19
3,8,71,50.845,260,1,19
3,8,71,50.8418,260.6,1,19
3,8,71,50.8418,260.2,1,19
3,8,71,50.8353,260.8,1,19
3,8,71,50.845,260.2,1,19
3,8,71,50.8288,260,1,19
3,8,71,50.8385,261.4,1,19
3,8,71,50.8353,273.533,0.98,19
3,8,71,50.8418,260.8,1,19
3,8,71,50.8255,260,1,19
3,8,71,50.8418,273.733,0.98,19
3,8,71,50.8353,260.2,1,19
3,8,72,50.9955,283.733,0.98,20
3,8,72,51.0313,270.4,1,20
3,8,72,51.0346,270.4,1,20
3,8,72,51.015,270.4,1,20
3,8,72,51.028,270,1,20
3,8,72,51.0378,270.4,1,20
3,8,72,50.9923,270,1,20
3,8,72,51.0215,270.2,1,20
3,8,72,51.0248,270.4,1,20
3,8,72,51.0215,270.4,1,20
3,8,72,51.015,270,1,20
3,8,72,51.0118,270.2,1,20
3,8,72,51.0248,271.2,1,20
3,8,72,51.0118,270.2,1,20
3,8,72,50.9988,270,1,20
3,8,86,49.0788,290,1,21
3,8,86,49.0918,290.4,1,21
3,8,86,49.0853,290.2,1,21
3,8,86,49.0755,290.2,1,21
3,8,86,49.0983,290.6,1,21
3,8,86,49.1178,290.6,1,21
3,8,86,49.0918,290,1,21
3,8,86,49.082,290.6,1,21
3,8,86,49.1113,290.4,1,21
3,8,86,49.0885,290,1,21
3,8,86,49.1211,291.6,1,21
3,8,86,49.1048,290.6,1,21
3,8,86,49.0723,290,1,21
3,8,86,49.069,290,1,21
3,8,86,49.1048,291.6,1,21
3,8,88,47.1709,270,1,22
3,8,88,47.1807,270.8,1,22
3,8,88,47.1839,270.2,1,22
3,8,88,47.1612,270,1,22
3,8,88,47.1872,270.2,1,22
3,8,88,47.1709,270.2,1,22
3,8,88,47.1742,270,1,22
3,8,88,47.1774,270,1,22
3,8,88,47.1709,270.2,1,22
3,8,88,47.1839,270.6,1,22
3,8,88,47.1742,270.6,1,22
3,8,88,47.1905,270.2,1,22
3,8,88,47.1644,270.2,1,22
3,8,88,47.1644,270,1,22
3,8,88,47.1742,270.8,1,22
3,8,89,49.9638,320.4,1,23
3,8,89,49.954,320.2,1,23
3,8,89,49.9508,320.6,1,23
3,8,89,49.9573,320,1,23
3,8,89,49.9703,320.2,1,23
3,8,89,49.98,320.6,1,23
3,8,89,49.967,320.4,1,23
3,8,89,49.9735,320.6,1,23
3,8,89,49.9573,320,1,23
3,8,89,49.9931,320.2,1,23
3,8,89,49.993,320.2,1,23
3,8,89,49.967,320.6,1,23
3,8,89,49.98,320.6,1,23
3,8,89,49.9833,320.2,1,23
3,8,89,49.9963,333.533,0.98,23
3,8,90,50.8399,350.2,1,24
3,8,90,50.8756,363.933,0.98,24
3,8,90,50.8691,350.4,1,24
3,8,90,50.8561,351,1,24
3,8,90,50.8529,350.2,1,24
3,8,90,50.8659,350,1,24
3,8,90,50.8431,350.2,1,24
3,8,90,50.8529,350.2,1,24
3,8,90,50.8399,350.2,1,24
3,8,90,50.8529,350.2,1,24
3,8,90,50.8561,350.4,1,24
3,8,90,50.8366,350.6,1,24
3,8,90,50.8561,351.2,1,24
3,8,90,50.8431,350.8,1,24
3,8,90,50.8724,350.6,1,24
2,1,60,19.97,137.067,0.96,25
2,1,60,19.9667,123.333,0.98,25
2,1,60,19.9244,230.4,0.86,25
2,1,60,19.9992,270,0.84,25
2,1,60,20.009,177.067,0.9,25
2,1,60,20.0188,163.733,0.92,25
2,1,60,19.9862,150.4,0.94,25
2,1,60,19.9765,163.333,0.92,25
2,1,60,19.9504,190,0.88,25
2,1,60,19.9927,163.333,0.92,25
2,1,60,19.9407,203.733,0.88,25
2,1,60,19.9667,124.133,0.98,25
2,1,60,19.9667,123.333,0.98,25
2,1,60,19.9927,163.733,0.92,25
2,1,60,19.9992,138.267,0.96,25
2,1,69,17.9881,177.067,0.9,26
2,1,69,17.9751,123.733,0.98,26
2,1,69,18.0012,163.333,0.92,26
2,1,69,18.0077,110,0.98,26
2,1,69,18.0207,137.067,0.96,26
2,1,69,17.9654,192.449,0.88,26
2,1,69,18.0044,150.8,0.94,26
2,1,69,17.9881,137.067,0.96,26
2,1,69,18.0044,150.8,0.94,26
2,1,69,17.9784,150,0.94,26
2,1,69,18.0337,124.933,0.98,26
2,1,69,18.0174,150.4,0.94,26
2,1,69,17.9816,137.067,0.96,26
2,1,69,17.9654,163.333,0.92,26
2,1,69,17.9816,177.067,0.9,26
2,2,60,24.4143,156.533,0.92,27
2,2,60,24.3851,155.933,0.94,27
2,2,60,24.3981,101.6,1,27
2,2,60,24.3428,169.667,0.9,27
2,2,60,24.3428,102.8,1,27
2,2,60,24.3525,143.4,0.94,27
2,2,60,24.333,129.867,0.96,27
2,2,60,24.3428,115.933,0.98,27
2,2,60,24.359,131.067,0.96,27
2,2,60,24.3525,168.667,0.9,27
2,2,60,24.3265,155.533,0.92,27
2,2,60,24.3916,116.733,0.98,27
2,2,60,24.3493,116.333,0.98,27
2,2,60,24.3493,143.4,0.94,27
2,2,60,24.3851,104,1,27
2,2,72,28.2617,153.333,0.92,28
2,2,72,28.3723,181.6,0.88,28
2,2,72,28.3625,113.733,0.98,28
2,2,72,28.2877,100,1,28
2,2,72,28.3463,100,1,28
2,2,72,28.317,126.667,0.96,28
2,2,72,28.2715,153.333,0.94,28
2,2,72,28.3235,100.8,1,28
2,2,72,28.3398,166.667,0.92,28
2,2,72,28.3333,127.067,0.96,28
2,2,72,28.3235,127.067,0.96,28
2,2,72,28.3235,114.133,0.98,28
2,2,72,28.3072,113.333,0.98,28
2,2,72,28.2877,127.467,0.96,28
2,2,72,28.343,113.333,0.98,28
2,2,87,24.9862,110.4,1,29
2,2,87,24.9797,123.333,0.98,29
2,2,87,24.9537,110.4,1,29
2,2,87,24.9894,124.133,0.98,29
2,2,87,24.9634,123.333,0.98,29
2,2,87,25.0155,110.8,1,29
2,2,87,24.9992,123.333,0.98,29
2,2,87,24.9927,124.133,0.98,29
2,2,87,24.9764,110.4,1,29
2,2,87,24.9634,124.133,0.98,29
2,2,87,24.9927,125.333,0.98,29
2,2,87,25.009,110.4,1,29
2,2,87,24.996,110.8,1,29
2,2,87,24.9667,110.4,1,29
2,2,87,24.9472,123.333,0.98,29
2,4,60,30.8902,126.667,0.96,30
2,4,60,30.8902,113.333,0.98,30
2,4,60,30.913,100,1,30
2,4,60,30.8804,100,1,30
2,4,60,30.8772,100,1,30
2,4,60,30.8934,127.467,0.96,30
2,4,60,30.9064,113.733,0.98,30
2,4,60,30.9325,114.133,0.98,30
2,4,60,30.8999,114.133,0.98,30
2,4,60,30.8902,100.8,1,30
2,4,60,30.9097,113.733,0.98,30
2,4,60,30.8804,113.733,0.98,30
2,4,60,30.8739,113.333,0.98,30
2,4,60,30.9357,114.533,0.98,30
2,4,60,30.9032,100.4,1,30
2,4,79,31.1253,125.333,0.98,31
2,4,79,31.0667,110.4,1,31
2,4,79,31.0927,123.333,0.98,31
2,4,79,31.1025,110.4,1,31
2,4,79,31.07,137.067,0.96,31
2,4,79,31.0667,110.4,1,31
2,4,79,31.0569,136.667,0.96,31
2,4,79,31.0732,150.4,0.94,31
2,4,79,31.0667,110,1,31
2,4,79,31.0634,123.733,0.98,31
2,4,79,31.0602,123.333,0.98,31
2,4,79,31.083,150.8,0.94,31
2,4,79,31.0504,150,0.94,31
2,4,79,31.0862,123.733,0.98,31
2,4,79,31.07,110,1,31
2,4,90,27.2625,135.333,0.98,32
2,4,90,27.2234,133.733,0.98,32
2,4,90,27.2657,133.733,0.98,32
2,4,90,27.2495,120.8,1,32
2,4,90,27.256,120.8,1,32
2,4,90,27.256,121.2,1,32
2,4,90,27.2527,120.4,1,32
2,4,90,27.2755,122,1,32
2,4,90,27.2657,122,1,32
2,4,90,27.2527,121.6,1,32
2,4,90,27.269,134.133,0.98,32
2,4,90,27.2788,120.8,1,32
2,4,90,27.2592,120.4,1,32
2,4,90,27.2462,134.533,0.98,32
2,4,90,27.256,121.2,1,32
2,5,60,35.808,167.467,0.96,33
2,5,60,35.8828,155.333,0.98,33
2,5,60,35.7852,166.867,0.96,33
2,5,60,35.8568,167.867,0.96,33
2,5,60,35.7885,140.6,1,33
2,5,60,35.8145,167.467,0.96,33
2,5,60,35.8112,140.4,1,33
2,5,60,35.821,141.2,1,33
2,5,60,35.8503,141.4,1,33
2,5,60,35.8112,153.733,0.98,33
2,5,60,35.8177,154.733,0.98,33
2,5,60,35.8275,140.6,1,33
2,5,60,35.795,153.333,0.98,33
2,5,60,35.8177,140.8,1,33
2,5,60,35.7917,153.333,0.98,33
2,5,79,35.9585,217.467,0.9,34
2,5,79,35.9812,163.933,0.98,34
2,5,79,35.9943,190.6,0.94,34
2,5,79,35.9812,163.933,0.98,34
2,5,79,36.0756,152.245,0.98,34
2,5,79,35.9682,191.8,0.94,34
2,5,79,36.0203,163.533,0.98,34
2,5,79,36.0008,163.733,0.98,34
2,5,79,35.9877,164.333,0.98,34
2,5,79,35.991,165.133,0.98,34
2,5,79,35.9747,191,0.94,34
2,5,79,35.9943,178.667,0.96,34
2,5,79,36.004,177.267,0.96,34
2,5,79,36.0105,151,1,34
2,5,79,36.0268,218.067,0.92,34
2,5,91,30.4238,150.6,1,35
2,5,91,30.414,164.333,0.98,35
2,5,91,30.4238,164.733,0.98,35
2,5,91,30.427,178.867,0.96,35
2,5,91,30.3815,177.267,0.96,35
2,5,91,30.3945,164.733,0.98,35
2,5,91,30.4433,178.667,0.96,35
2,5,91,30.388,163.733,0.98,35
2,5,91,30.4043,150.8,1,35
2,5,91,30.3782,203.333,0.92,35
2,5,91,30.3978,179.067,0.96,35
2,5,91,30.3913,177.867,0.96,35
2,5,91,30.4303,166.533,0.98,35
2,5,91,30.4238,151.8,1,35
2,5,91,30.4368,164.933,0.98,35
2,5,92,30.401,181.2,0.94,36
2,5,92,30.4303,155.733,0.98,36
2,5,92,30.4075,181.2,0.94,36
2,5,92,30.3945,153.933,0.98,36
2,5,92,30.3847,180.8,0.94,36
2,5,92,30.4433,140,1,36
2,5,92,30.3685,167.267,0.96,36
2,5,92,30.401,141.2,1,36
2,5,92,30.3945,141.429,0.98,36
2,5,92,30.414,167.067,0.96,36
2,5,92,30.427,153.733,0.98,36
2,5,92,30.3782,195.133,0.92,36
2,5,92,30.4335,154.422,0.96,36
2,5,92,30.4303,155.333,0.98,36
2,5,92,30.4205,154.933,0.98,36
2,6,60,32.151,144.133,0.98,37
2,6,60,32.151,144.533,0.98,37
2,6,60,32.1282,144.133,0.98,37
2,6,60,32.1412,156.867,0.96,37
2,6,60,32.1282,143.533,0.98,37
2,6,60,32.0892,170.2,0.94,37
2,6,60,32.151,197.667,0.92,37
2,6,60,32.1347,144.333,0.98,37
2,6,60,32.1608,130.4,1,37
2,6,60,32.1998,144.133,0.98,37
2,6,60,32.1673,157.467,0.96,37
2,6,60,32.1217,143.733,0.98,37
2,6,60,32.1315,143.733,0.98,37
2,6,60,32.138,157.867,0.96,37
2,6,60,32.1315,144.133,0.98,37
2,6,91,37.7944,209.067,0.96,38
2,6,91,37.7781,261,0.9,38
2,6,91,37.8334,182,1,38
2,6,91,37.7814,302,0.82,38
2,6,91,37.8204,180.6,1,38
2,6,91,37.8172,222,0.94,38
2,6,91,37.8009,275.933,0.88,38
2,6,91,37.7911,207.867,0.96,38
2,6,91,37.8497,183.2,1,38
2,6,91,37.7716,247.067,0.9,38
2,6,91,37.7976,207.067,0.96,38
2,6,91,37.8074,222,0.94,38
2,6,91,37.8497,222,0.94,38
2,6,91,37.7391,233.333,0.92,38
2,6,91,37.8399,207.067,0.96,38
2,6,92,37.7619,170.8,1,39
2,6,92,37.8464,211.8,0.94,39
2,6,92,37.8074,171.6,1,39
2,6,92,37.7586,224.533,0.92,39
2,6,92,37.7554,263.733,0.86,39
2,6,92,37.8302,184.733,0.98,39
2,6,92,37.7814,223.733,0.94,39
2,6,92,37.8367,238.067,0.92,39
2,6,92,37.8009,197.467,0.96,39
2,6,92,37.8269,211.6,0.94,39
2,6,92,37.7846,213.8,0.94,39
2,6,92,37.7814,199.867,0.96,39
2,6,92,37.7879,226.533,0.92,39
2,6,92,37.7879,197.667,0.96,39
2,6,92,37.8041,211.4,0.94,39
2,7,60,40.0731,153.6,1,40
2,7,60,40.0601,152.4,1,40
2,7,60,40.034,176.667,0.96,40
2,7,60,40.0015,177.211,0.94,40
2,7,60,40.008,164.133,0.98,40
2,7,60,40.0015,166.933,0.98,40
2,7,60,40.0373,178.267,0.96,40
2,7,60,39.9787,190,0.94,40
2,7,60,40.0275,190.4,0.94,40
2,7,60,40.0438,180.667,0.96,40
2,7,60,39.995,204.933,0.92,40
2,7,60,40.0406,192.4,0.94,40
2,7,60,40.0666,154.4,1,40
2,7,60,40.021,191.2,0.96,40
2,7,60,40.0438,220.667,0.9,40
2,7,64,40.1683,174.533,0.98,41
2,7,64,40.1683,213.333,0.92,41
2,7,64,40.2041,174.133,0.98,41
2,7,64,40.152,213.733,0.92,41
2,7,64,40.1943,186.667,0.96,41
2,7,64,40.1943,201.6,0.94,41
2,7,64,40.1585,200,0.94,41
2,7,64,40.2041,188.611,0.92,41
2,7,64,40.2041,174.133,0.98,41
2,7,64,40.2203,174.933,0.98,41
2,7,64,40.1813,227.867,0.92,41
2,7,64,40.2106,188.027,0.94,41
2,7,64,40.139,187.467,0.96,41
2,7,64,40.2171,174.133,0.98,41
2,7,64,40.2171,174.933,0.98,41
2,7,91,43.5256,284.133,0.86,42
2,7,91,43.5516,258.467,0.92,42
2,7,91,43.5809,204.333,0.98,42
2,7,91,43.4801,283.933,0.88,42
2,7,91,43.5679,244.733,0.92,42
2,7,91,43.4931,257.467,0.9,42
2,7,91,43.5712,219.667,0.96,42
2,7,91,43.5647,256.867,0.9,42
2,7,91,43.5126,230.6,0.94,42
2,7,91,43.5126,257.467,0.9,42
2,7,91,43.5289,243.933,0.92,42
2,7,91,43.5191,219.028,0.92,42
2,7,91,43.4866,243.733,0.92,42
2,7,91,43.5777,232.8,0.94,42
2,7,91,43.5321,230.4,0.94,42
2,7,92,43.6924,254.333,0.94,43
2,7,92,43.6436,281,0.9,43
2,7,92,43.6794,254.533,0.92,43
2,7,92,43.7347,213.733,0.98,43
2,7,92,43.6501,242.2,0.94,43
2,7,92,43.6533,269.267,0.9,43
2,7,92,43.7184,201,1,43
2,7,92,43.6859,242.2,0.94,43
2,7,92,43.7151,240.8,0.94,43
2,7,92,43.6696,255.133,0.92,43
2,7,92,43.7054,214.933,0.98,43
2,7,92,43.7054,267.267,0.9,43
2,7,92,43.6436,253.333,0.92,43
2,7,92,43.6631,240.4,0.94,43
2,7,92,43.6533,228.867,0.96,43
2,8,60,45.4326,187.467,0.96,44
2,8,60,45.3936,175.034,0.96,44
2,8,60,45.4098,243.4,0.9,44
2,8,60,45.4228,215.533,0.92,44
2,8,60,45.4489,189.067,0.96,44
2,8,60,45.4163,214.133,0.94,44
2,8,60,45.4749,218.333,0.94,44
2,8,60,45.4424,202.4,0.94,44
2,8,60,45.4261,188.467,0.96,44
2,8,60,45.4456,160.4,1,44
2,8,60,45.4033,174.333,0.98,44
2,8,60,45.4586,189.067,0.96,44
2,8,60,45.4586,161.6,1,44
2,8,60,45.3838,226.867,0.92,44
2,8,60,45.3936,187.667,0.96,44
2,8,63,49.2596,261.4,0.88,45
2,8,63,49.2824,195.933,0.98,45
2,8,63,49.2694,273.933,0.88,45
2,8,63,49.3084,220.4,0.94,45
2,8,63,49.2303,247.067,0.92,45
2,8,63,49.2824,180.8,1,45
2,8,63,49.2401,210.067,0.96,45
2,8,63,49.2921,209.067,0.96,45
2,8,63,49.2791,194.133,0.98,45
2,8,63,49.2433,236.133,0.94,45
2,8,63,49.3019,235.133,0.92,45
2,8,63,49.2824,249.067,0.92,45
2,8,63,49.3116,274.533,0.88,45
2,8,63,49.3116,208.844,0.94,45
2,8,63,49.3474,194.933,0.98,45
2,8,64,49.2531,244.133,0.92,46
2,8,64,49.2628,257.867,0.92,46
2,8,64,49.2824,243.733,0.92,46
2,8,64,49.2401,233,0.94,46
2,8,64,49.3084,231.6,0.94,46
2,8,64,49.2856,232.6,0.94,46
2,8,64,49.2824,205.133,0.98,46
2,8,64,49.2628,297.667,0.88,46
2,8,64,49.2271,231.8,0.94,46
2,8,64,49.2889,190.6,1,46
2,8,64,49.2271,245.733,0.92,46
2,8,64,49.2466,190.6,1,46
2,8,64,49.2889,205.733,0.98,46
2,8,64,49.2563,298.267,0.88,46
2,8,64,49.2954,217.667,0.96,46
2,8,72,49.4394,228.067,0.96,47
2,8,72,49.4589,240,0.94,47
2,8,72,49.4784,227.867,0.96,47
2,8,72,49.4556,226.867,0.96,47
2,8,72,49.4003,227.267,0.96,47
2,8,72,49.4882,229.867,0.96,47
2,8,72,49.4394,240.6,0.94,47
2,8,72,49.4394,267.067,0.9,47
2,8,72,49.4231,280.8,0.88,47
2,8,72,49.4166,254.333,0.92,47
2,8,72,49.4556,227.267,0.96,47
2,8,72,49.4426,240,0.94,47
2,8,72,49.5077,228.267,0.96,47
2,8,72,49.4979,200.8,1,47
2,8,72,49.4589,240.8,0.94,47
2,8,86,47.5064,237.067,0.96,48
2,8,86,47.4933,277.467,0.9,48
2,8,86,47.4738,252.2,0.94,48
2,8,86,47.5324,225.034,0.96,48
2,8,86,47.5617,237.867,0.96,48
2,8,86,47.5031,225.133,0.98,48
2,8,86,47.5486,265.133,0.92,48
2,8,86,47.4738,305.333,0.86,48
2,8,86,47.5421,224.533,0.98,48
2,8,86,47.5617,211,1,48
2,8,86,47.5617,237.267,0.96,48
2,8,86,47.5877,224.333,0.98,48
2,8,86,47.5617,252.4,0.94,48
2,8,86,47.4738,223.933,0.98,48
2,8,86,47.5551,251.2,0.94,48
2,8,88,45.3992,218.639,0.94,49
2,8,88,45.383,217.867,0.96,49
2,8,88,45.3472,243.933,0.92,49
2,8,88,45.4122,204.933,0.98,49
2,8,88,45.3439,231.6,0.94,49
2,8,88,45.383,217.267,0.96,49
2,8,88,45.3765,204.733,0.98,49
2,8,88,45.396,231.2,0.94,49
2,8,88,45.4155,217.467,0.96,49
2,8,88,45.409,190.2,1,49
2,8,88,45.3797,204.83,0.96,49
2,8,88,45.3342,256.667,0.9,49
2,8,88,45.4187,206.533,0.98,49
2,8,88,45.3992,217.267,0.96,49
2,8,88,45.3277,299.267,0.84,49
2,8,89,48.2051,258.067,0.96,50
2,8,89,48.2246,259.267,0.96,50
2,8,89,48.2311,274.4,0.94,50
2,8,89,48.2571,259.267,0.96,50
2,8,89,48.2018,298.867,0.9,50
2,8,89,48.2669,271.2,0.94,50
2,8,89,48.2181,325.333,0.88,50
2,8,89,48.1335,310.6,0.88,50
2,8,89,48.2083,258.467,0.96,50
2,8,89,48.2441,271.4,0.94,50
2,8,89,48.2962,247.933,0.98,50
2,8,89,48.2116,258.867,0.96,50
2,8,89,48.2962,275.2,0.94,50
2,8,89,48.2051,258.267,0.96,50
2,8,89,48.1953,244.733,0.98,50
2,8,90,49.1039,275.238,0.96,51
2,8,90,49.0877,287.267,0.96,51
2,8,90,49.1007,275.238,0.96,51
2,8,90,49.1788,288.267,0.96,51
2,8,90,49.143,289.067,0.96,51
2,8,90,49.1267,262.8,1,51
2,8,90,49.169,274.333,0.98,51
2,8,90,49.0974,289.867,0.96,51
2,8,90,49.1007,260.4,1,51
2,8,90,49.1072,276.133,0.98,51
2,8,90,49.1332,274.933,0.98,51
2,8,90,49.13,262.4,1,51
2,8,90,49.0877,300,0.94,51
2,8,90,49.1039,261.8,1,51
2,8,90,49.1853,301.6,0.94,51
1,1,60,10.8624,335.714,0.68,52
1,1,60,10.8298,596.667,0.58,52
1,1,60,10.8038,570,0.52,52
1,1,60,10.8559,272.222,0.7,52
1,1,60,10.8266,556.667,0.6,52
1,1,60,10.8396,471.769,0.62,52
1,1,60,10.8591,303.333,0.7,52
1,1,60,10.8396,410,0.64,52
1,1,60,10.8559,356.667,0.64,52
1,1,60,10.8429,362.057,0.62,52
1,1,60,10.8331,623.333,0.56,52
1,1,60,10.8071,516.667,0.54,52
1,1,60,10.8038,716.667,0.5,52
1,1,60,10.8429,490,0.62,52
1,1,60,10.8038,553.401,0.54,52
1,1,69,10.9177,170,0.86,53
1,1,69,10.8754,316.667,0.74,53
1,1,69,10.8364,303.333,0.66,53
1,1,69,10.9014,183.333,0.82,53
1,1,69,10.8689,303.333,0.7,53
1,1,69,10.8754,290,0.72,53
1,1,69,10.9014,183.333,0.84,53
1,1,69,10.8851,263.333,0.78,53
1,1,69,10.8982,196.667,0.82,53
1,1,69,10.8494,294.898,0.7,53
1,1,69,10.8754,370,0.72,53
1,1,69,10.8559,303.333,0.72,53
1,1,69,10.8949,183.333,0.82,53
1,1,69,10.9047,156.667,0.86,53
1,1,69,10.8851,250,0.74,53
1,2,72,10.8689,343.333,0.68,54
1,2,72,10.8526,290,0.68,54
1,2,72,10.8591,370,0.74,54
1,2,72,10.8819,172.449,0.82,54
1,2,72,10.8982,175,0.8,54
1,2,72,10.8754,290,0.72,54
1,2,72,10.8656,316.667,0.74,54
1,2,72,10.8917,196.667,0.82,54
1,2,72,10.8851,223.333,0.8,54
1,2,72,10.8819,223.333,0.8,54
1,2,72,10.8884,250,0.8,54
1,2,72,10.8786,250,0.78,54
1,2,72,10.8786,250,0.74,54
1,2,72,10.8689,276.667,0.74,54
1,2,72,10.8819,240.476,0.78,54
1,2,87,13.1411,196.054,0.8,55
1,2,87,13.1085,273.333,0.76,55
1,2,87,13.1541,193.333,0.84,55
1,2,87,13.1248,300,0.72,55
1,2,87,13.1281,171.111,0.8,55
1,2,87,13.1183,277.687,0.8,55
